"mz_rt_min","log2FC","AveExpr","t","p","p_adj_BH","log_odds"
"103.0388_2.207",2.16904961164018,24.5205969655366,8.68928708850246,3.9434893195784e-12,4.2223503500343e-11,17.3159370497147
"235.08218_1.193",-2.8498332812556,21.2909221363784,-8.67869338014738,4.10756346356598e-12,4.36683519991873e-11,17.2755853273157
"242.07915_1.208",2.88207099342351,20.7010553186931,8.67352286152566,4.19011680414769e-12,4.42322893620943e-11,17.2558881661403
"231.02022_6.146",-3.16292051216234,19.6336447103846,-8.6590926785329,4.42943485422042e-12,4.64316282970379e-11,17.2009075200386
"431.04397_1.603",-2.39319725745878,19.7413677995753,-8.6308769846381,4.93778268079342e-12,5.14009461007593e-11,17.0933660481961
"545.17265_1.132",-2.3990566191492,20.5202517466107,-8.6130586944347,5.28859106040047e-12,5.46730896520021e-11,17.0254288196828
"185.00608_1.849",3.87568242407383,20.6631380141126,8.60150429230012,5.52934738848763e-12,5.6484036638378e-11,16.9813644343294
"206.99647_1.582",-1.85010526800671,23.8920322066282,-8.6010456294888,5.53912834278957e-12,5.6484036638378e-11,16.9796150963804
"285.02871_1.415",-1.97171116526744,24.1470098020753,-8.59315771992862,5.71008262387188e-12,5.7833877386378e-11,16.9495287310067
"202.10792_6.184",3.45926705321784,19.0635635812882,8.56823052179215,6.28594860607763e-12,6.32391742316132e-11,16.854426898701
"70.99718_0.801",1.34035804855314,20.2957342242136,8.55638266996102,6.57976063689151e-12,6.57537412980025e-11,16.809212767181
"73.02809_1.809",3.19245963087629,25.6724634343742,8.54729200447368,6.81451516578611e-12,6.76487300232674e-11,16.7745153411921
"185.04479_1.229",-1.77851636085632,20.5502794585208,-8.52913041167666,7.30900276590633e-12,7.20802312242999e-11,16.7051820560502
"241.88401_1.464",3.9815390175685,19.2866644356439,8.52220287835054,7.50697476857705e-12,7.3197816237921e-11,16.6787308718548
"222.0438_1.386",-2.11078344608003,20.5523480483458,-8.52175391983553,7.5199891265109e-12,7.3197816237921e-11,16.6770165369587
"376.10208_0.862",4.86299393924289,18.309344330454,8.51763899709892,7.64033234398349e-12,7.38894076363307e-11,16.66130331322
"375.08806_1.221",-1.79605346035291,19.5511484696624,-8.51342744955142,7.76550395157974e-12,7.46185283552438e-11,16.6452201644369
"158.08135_4.104",1.65674342950889,23.597634272404,8.50943235211986,7.8861448443213e-12,7.529510268559e-11,16.6299627112075
"120.01115_1.02",2.51408936579307,21.6420109951098,8.48912532941275,8.52907933649915e-12,8.0918290667166e-11,16.5523960270674
"337.11421_1.207",-1.48339195617815,19.4584952451334,-8.48624121345634,8.62456463737956e-12,8.13095747888803e-11,16.5413777923319
"214.05396_3.99",-2.22405764111292,19.7727535768666,-8.46099565315578,9.50754852304664e-12,8.90738452252932e-11,16.4449130979465
"386.13071_0.874",6.3148690585897,20.4724576766383,8.44766897878164,1.00096956890798e-11,9.31958623473954e-11,16.393977783943
"281.08806_1.167",-1.92277542051483,24.3505892581953,-8.43952687449245,1.03295036478159e-11,9.52027769638828e-11,16.3628537202695
"386.13062_0.875",6.26439933336507,20.5043192008947,8.43895694281261,1.03522699433708e-11,9.52027769638828e-11,16.3606749693139
"201.03976_1.237",-2.09353799370329,21.2236562077927,-8.42849084512888,1.07794158948378e-11,9.81424253596182e-11,16.3206619567265
"162.49597_2.932",-2.24565935393839,22.19412366248,-8.42792831389882,1.0802868702026e-11,9.81424253596182e-11,16.318511183414
"248.96033_0.913",-2.42524915786091,26.0755892648236,-8.41210467668679,1.14839854465019e-11,1.03701772194616e-10,16.2580048601387
"136.05043_0.902",2.23218840238471,19.3061360212629,8.40726203487563,1.17009258890606e-11,1.05028071303604e-10,16.2394851169489
"308.13449_0.891",3.61955030404483,18.8353269111292,8.36685748622185,1.3678994397381e-11,1.22052455962346e-10,16.0849213689075
"397.10834_7.184",-2.78284536611269,18.4827409879028,-8.36263350183746,1.39042595236456e-11,1.23328313762986e-10,16.0687584179335
"359.06532_1.431",-2.06014002302381,19.9664386234924,-8.35336409601768,1.44117322141742e-11,1.27077568170865e-10,16.0332863804118
"315.03955_1.43",-2.49250735890743,21.1240268201448,-8.29478128375368,1.80780884767829e-11,1.58474003664898e-10,15.8090117060044
"184.09724_6.679",-2.58477538845004,19.4187897380421,-8.28750329821221,1.85946016335154e-11,1.62054115399067e-10,15.7811384931813
"80.96372_1.604",-1.49729170069027,25.7731515705886,-8.25563019448397,2.10367710294646e-11,1.82278148977847e-10,15.6590442901063
"620.84582_0.927",-3.22073508397294,19.9102097128859,-8.25001666184728,2.14990860636915e-11,1.85213390859043e-10,15.637536484854
"216.94398_1.849",3.55701707851564,20.9737298023683,8.18097118875494,2.80926946603295e-11,2.40633995976194e-10,15.3728908712079
"114.98735_0.797",1.18663374364875,24.5825244181273,8.17765291159552,2.84563344631747e-11,2.42363894092607e-10,15.3601675387151
"115.98792_0.797",1.24504437290983,21.4215831070926,8.14727385819346,3.20128800731669e-11,2.7111473011117e-10,15.2436656808268
"607.31381_7.223",-2.56371613731742,17.8529341463325,-8.11799074897661,3.58625742199559e-11,3.02011228964685e-10,15.1313354735978
"466.23532_7.186",-2.01099204429808,18.7148109403707,-8.09629728742878,3.9010903454933e-11,3.26689074184048e-10,15.0481002605145
"317.0633_3.635",1.32951469290637,21.0726047069042,8.09040321760411,3.9913195549287e-11,3.32388222935452e-10,15.0254827200939
"331.11377_0.898",4.05433266175647,20.6137281778936,8.03360508640733,4.97555305627108e-11,4.12063758638141e-10,14.8074727317689
"245.03642_2.935",-2.50155878298529,20.7193706034689,-8.02810788934579,5.08286827321182e-11,4.186384363486e-10,14.7863674751708
"285.13223_5.99",3.62759071604902,20.8392509209313,8.01508435946825,5.34646299162556e-11,4.37942514997088e-10,14.7363630606143
"403.05523_1.434",-2.16801335238248,21.3932424233179,-8.01099025036064,5.43212541391297e-11,4.42541086709541e-10,14.7206425503889
"230.1029_5.959",2.74323825182993,19.3827120775788,8.00430230203889,5.57502896614456e-11,4.51728022716254e-10,14.6949612369277
"191.00143_1.643",-1.84580934100915,20.7452526731535,-7.99645658919842,5.74748143251262e-11,4.63197562760022e-10,14.6648326000345
"611.28554_7.306",-3.10880858321255,20.3102264061261,-7.93545694764201,7.28406232359563e-11,5.83893552035821e-10,14.4305303768646
"274.14099_1.024",2.50656720684633,22.8004854569045,7.9331899232291,7.34850081879425e-11,5.85925676987903e-10,14.4218208591009
"272.95913_0.802",1.73203971881371,26.9952220377817,7.92205521312366,7.67338644839041e-11,6.08592925192446e-10,14.3790414757356
"211.02771_1.512",-2.92559232267941,22.1420905098127,-7.91736046993216,7.81464605861056e-11,6.16534444308275e-10,14.3610034907116
"321.14577_6.972",-3.15361153150323,22.6152442414585,-7.90407042779796,8.22881758633843e-11,6.45811390676508e-10,14.3099382569265
"238.98664_1.595",-2.67226383467173,21.3305472600125,-7.89690200872235,8.4612732849343e-11,6.60596284068569e-10,14.2823929453484
"468.89671_0.922",-3.18139174950228,22.1894473046265,-7.89171700987119,8.63350126569325e-11,6.70550176024569e-10,14.2624684236315
"347.98333_2.932",-2.72008140436963,18.182600640733,-7.87376743377703,9.25731015072757e-11,7.15294222471166e-10,14.1934888331597
"181.01686_1.45",-2.15793042824271,21.994574765027,-7.86736325932369,9.49064320310404e-11,7.29562777510408e-10,14.1688762412608
"253.92327_1.509",2.57100531635748,20.994310935484,7.86272373294129,9.66335419896811e-11,7.39049384910877e-10,14.1510450616104
"307.15128_0.871",3.39030660551473,20.6701010413182,7.81803197934069,1.14970740926533e-10,8.74828125121186e-10,13.9792600496997
"244.96384_0.801",1.68631012590617,23.7556030079406,7.79210150563743,1.27168463059478e-10,9.62755182455339e-10,13.8795736828314
"152.98531_1.534",-1.79691425845604,24.3525000896267,-7.74699986174833,1.51552903356656e-10,1.14159699563632e-09,13.7061630127471
"267.09079_6.079",-3.30784796150527,20.3912288756731,-7.74510070636176,1.52676675616777e-10,1.14431168374774e-09,13.6988603993274
"216.96801_0.801",2.47159797861225,19.2705677932187,7.73444110261812,1.59140833946774e-10,1.18682641833937e-09,13.6578714125636
"399.11463_1.126",-1.50409351591439,20.7459940339764,-7.71276969853367,1.73140043372518e-10,1.28483626245249e-09,13.5745353025451
"259.07866_0.851",1.72774027342721,23.8690403236333,7.70771877020914,1.76576173535583e-10,1.30388021738837e-09,13.5551115678782
"199.06071_2.106",-1.15929329084981,23.3728969234765,-7.70297377186975,1.79866355372984e-10,1.32166503286325e-09,13.5368640898893
"154.06114_0.904",2.00765337745909,27.3224898653282,7.69603594701141,1.84787845347982e-10,1.35120478134939e-09,13.5101834562146
"245.0929_7.071",2.98390617626977,20.3145048268686,7.6832520379885,1.94212189511606e-10,1.41322365086358e-09,13.4610195870099
"167.00113_1.455",-1.61598161396102,22.8913013168709,-7.68102605032844,1.95901710382121e-10,1.41863122639033e-09,13.452458833023
"220.0822_0.875",4.17689369476425,19.517385296529,7.67653483042508,1.99355464386187e-10,1.43670115920622e-09,13.4351862813139
"220.08214_0.875",4.1505047147326,19.5340446525812,7.66267841533712,2.10399949294212e-10,1.50904078465083e-09,13.3818956867038
"253.09298_1.181",-2.31804134387537,22.1620165721986,-7.62581237030273,2.42859898985556e-10,1.73355708847309e-09,13.2401063837924
"239.03626_5.543",-4.13720147697036,21.4992468925051,-7.60461960035941,2.63741844331857e-10,1.87369205996897e-09,13.1585948396966
"230.10287_6.192",2.96089528620515,19.080288985917,7.56797028412645,3.04182832505242e-10,2.15080219776112e-09,13.017631969319
