"mz_rt_min","log2FC","AveExpr","t","p","p_adj_BH","log_odds"
"105.00376_0.802",1.12216964344466,28.4066119748859,7.62617013882523,2.43809200990971e-10,2.21349201869379e-09,13.2152562466846
"375.25334_8.258",-2.69744312324026,23.6206647833978,-7.61515880656808,2.54480429890259e-10,2.29645592756391e-09,13.1728882918388
"353.24868_7.925",-2.37087728637526,22.7263723969105,-7.59632713567234,2.73825053749505e-10,2.45622712884286e-09,13.100429424907
"274.09206_1.355",2.39878391362884,26.9910827193938,7.5940720840631,2.76238074735872e-10,2.46312283306153e-09,13.0917525792055
"318.30036_8.17",2.20852870127893,22.814888640157,7.57867704805968,2.93289948660721e-10,2.58715448130738e-09,13.0325163316421
"186.07618_1.146",1.9272380544762,28.8778798727094,7.57840346797856,2.93602310962787e-10,2.58715448130738e-09,13.031463661696
"134.0351_0.796",1.23630211947851,24.904825347118,7.57387308750554,2.98823580529226e-10,2.61776446568878e-09,13.014031847679
"191.07673_0.898",-2.11394608208502,25.6663556174168,-7.56842076028017,3.05230748193711e-10,2.65834686508244e-09,12.9930525949984
"482.19825_1.039",4.30273782522365,22.5990377623228,7.56411177991629,3.10391447958365e-10,2.68444720381306e-09,12.9764726675344
"380.09544_0.917",4.72062770767963,20.6902438687086,7.56293856407593,3.11811624474948e-10,2.68444720381306e-09,12.9719584138905
"523.3746_7.824",3.07162526785722,20.7221177759451,7.5575437367881,3.18426209873807e-10,2.72572835651979e-09,12.9512004187458
"687.26958_7.349",-2.95657960734117,20.2931985976634,-7.52837810429602,3.56694664057208e-10,3.03595799294147e-09,12.8389787524255
"173.0422_1.129",-2.45391779711534,24.3361620284293,-7.5076551216163,3.8665060402376e-10,3.27233110072086e-09,12.7592435142174
"115.08698_0.877",2.26029431742301,24.5956734318022,7.49598856729415,4.04609274931022e-10,3.4050825497004e-09,12.7143552007893
"106.00446_0.801",1.113719762316,25.395490715452,7.48560607277509,4.21291906527638e-10,3.51135600647985e-09,12.6744080198341
"224.09158_4.468",2.38274816940649,20.2416556228842,7.48522003572252,4.21925287828019e-10,3.51135600647985e-09,12.6729227339917
"544.33887_7.63",3.55342451696573,22.1623036062289,7.48011651596321,4.3038885681095e-10,3.56200280388289e-09,12.6532869152861
"186.11269_6.707",-1.74537692649619,20.9654704473213,-7.47575632299542,4.37754102363121e-10,3.60305299637338e-09,12.6365111774216
"201.07189_0.872",2.54814848675936,20.1734023322855,7.47143123300456,4.45184604788315e-10,3.64418873209233e-09,12.619870619323
"87.99417_0.797",1.13630848588726,25.6552362309515,7.46894411629963,4.49514466182935e-10,3.65963407794585e-09,12.6103016247849
"86.99335_0.8",1.12116124854868,28.6049329738056,7.44916203088632,4.85487632875137e-10,3.93113769755111e-09,12.534193166013
"119.01926_0.805",1.12305910346591,30.4421326198837,7.44612194351458,4.91265637888003e-10,3.95653723417328e-09,12.5224971858557
"148.13331_1.183",-1.18777591203063,27.4053490210724,-7.44028727540643,5.02548408550896e-10,4.00434848941087e-09,12.5000499760171
"148.13335_1.185",-1.18777591203063,27.4053490210724,-7.44028727540643,5.02548408550896e-10,4.00434848941087e-09,12.5000499760171
"141.01592_1.828",3.47525445593914,22.5112755630613,7.43076904414019,5.21513168271446e-10,4.11968031743837e-09,12.4634319814293
"302.1347_1.139",-2.01573805266404,23.1659013611635,-7.43027203707947,5.22522870703131e-10,4.11968031743837e-09,12.4615199479657
"353.19208_1.229",2.6089798847806,22.7901408942138,7.42064703743811,5.42466831877819e-10,4.25453044059148e-09,12.4244921444305
"107.00129_0.801",1.10266140262776,25.6540070676417,7.41202333989854,5.60981738900934e-10,4.37682627538333e-09,12.3913172157521
"165.02455_0.802",1.15099826826372,24.6967660851934,7.39879095932511,5.90627579335908e-10,4.58424929453467e-09,12.3404145355858
"120.01976_0.803",1.11609805641656,27.3751932350453,7.3953853054279,5.98507855670134e-10,4.62146787522609e-09,12.3273139085852
"329.17534_7.212",-2.5294592830413,19.9906004151092,-7.37448598056091,6.49221799571436e-10,4.98735515773339e-09,12.2469231070444
"121.01675_0.801",1.10853827053663,27.6605843333542,7.37095997354769,6.5819196579543e-10,5.03046716715078e-09,12.2333606375569
"132.99837_0.801",1.16170254684065,26.1729000150344,7.3656760665958,6.71866746977571e-10,5.10891566991067e-09,12.2130368930565
"284.099_2.284",-3.66740750572114,22.6886878256275,-7.35331217176204,7.04984827678378e-10,5.33367309021318e-09,12.165482652664
"151.00885_0.803",1.11883586294301,24.8665787126817,7.34691559813094,7.22754376280312e-10,5.44063344556737e-09,12.1408809493384
"103.00639_0.801",1.15897928388239,26.0534940925804,7.33836708289877,7.47202989280034e-10,5.59655038970745e-09,12.1080037355529
"336.14011_1.017",2.011406788963,24.2273175040785,7.33136238889479,7.67851325345831e-10,5.72259345954256e-09,12.0810648889796
"531.20314_1.111",2.70485903889789,21.4644702702904,7.28957065665371,9.03453936087331e-10,6.69987126860803e-09,11.9203593752287
"160.06063_1.379",-1.87134919797484,20.0003563009826,-7.27965083715555,9.39009240456889e-10,6.92924060199221e-09,11.8822187808078
"235.0925_1.002",-1.95740189900277,24.4790357594631,-7.27125544198591,9.7019099592458e-10,7.12424564654422e-09,11.8499410378272
"101.00888_0.799",1.13731794366102,28.8408702598609,7.26902097995513,9.78663085050546e-10,7.1514014702718e-09,11.8413504654475
"102.00958_0.799",1.14751549931954,25.7973919800724,7.25405415114928,1.03734866940384e-09,7.54343838236388e-09,11.7838121147529
"436.22924_1.242",2.64594114592527,21.0834197964827,7.25146505413023,1.04785167098723e-09,7.58300387989789e-09,11.773859126564
"364.14259_6.972",2.64319149980837,20.078538020653,7.25004740598771,1.05364749398676e-09,7.58828820188539e-09,11.7684094794401
"539.77358_7.232",-2.4306026021884,19.8325550968952,-7.24878832970169,1.05882187589706e-09,7.58906779949181e-09,11.7635694449699
"204.08677_1.166",1.8283037456549,28.9595539290821,7.23566088963574,1.11430729448297e-09,7.94872536731188e-09,11.7131082869865
"96.04497_1.146",1.83440994541046,25.5465797772326,7.2338343631571,1.122254286946e-09,7.96747356324695e-09,11.7060875487037
"471.21896_0.87",5.60659595538962,21.6637842012865,7.20928896038198,1.23470748872623e-09,8.72448970807497e-09,11.6117489240589
"445.19762_7.627",-1.87892488556859,19.9952352359043,-7.1958561093215,1.30094578131357e-09,9.14937455590484e-09,11.5601273279091
"394.87438_0.925",-2.51817784045738,20.460294687757,-7.19025089525432,1.32962445610014e-09,9.30737119270098e-09,11.5385883023084
"120.06087_0.978",2.70003340653349,18.8808671168834,7.1882267487037,1.34013534807645e-09,9.33731512287684e-09,11.5308103766469
"73.01424_0.8",1.15491406655708,23.4345348974367,7.18606294014567,1.35146327959877e-09,9.37264811499517e-09,11.522495917318
"316.11404_0.978",-1.38196653437165,20.524838621082,-7.18331110310501,1.36600792910706e-09,9.42986118802935e-09,11.5119221432282
"343.16653_7.326",-2.9999055124548,19.977812470064,-7.16364110633696,1.47462731239514e-09,1.01329895136143e-08,11.4363477086959
"142.03506_0.802",1.23349403867733,23.9894804368154,7.15498562136726,1.52511751877918e-09,1.0432082388727e-08,11.403095971729
"218.04262_0.927",2.19690096968263,20.7402031866381,7.12051238868588,1.74393487632162e-09,1.18746111124081e-08,11.2706837042489
"313.21653_8.502",-1.89893115393821,24.0086331711106,-7.11418951305339,1.7873466778249e-09,1.21151372098719e-08,11.2464016626765
"369.15047_1.132",2.42502189912475,22.9754797592849,7.10120804808247,1.87988678808174e-09,1.26850018402993e-08,11.1965526143539
"521.3594_7.559",2.20086240400314,19.7404812532441,7.09888780991441,1.89692391282603e-09,1.27425651184457e-08,11.1876434785111
"128.01947_0.804",1.17312565571499,26.2703977566642,7.09537340214263,1.92302370573353e-09,1.2860221032093e-08,11.174149391756
"318.30036_8.184",2.14053313563623,22.8107907301825,7.06981965990499,2.12389557113179e-09,1.41404247358019e-08,11.0760454824074
"196.04841_0.895",-1.27719239378074,19.5660374417474,-7.04963078239787,2.29730179928397e-09,1.52272482094132e-08,10.9985552874986
"357.24374_8.234",-2.79398088661719,22.9039616518075,-7.04612207178251,2.32884912105475e-09,1.53683523495155e-08,10.9850895567017
"441.20798_1.36",2.52954479613673,21.0213713769368,7.04119711994606,2.37386093501713e-09,1.55966828098932e-08,10.9661893999844
"260.17208_0.93",1.71783815142589,19.544371190248,7.03910086978889,2.39328222835106e-09,1.56556191182091e-08,10.9581450561633
"190.60022_0.982",-1.21685913234842,24.6046027359149,-7.03686204184305,2.41419966405255e-09,1.57237873771771e-08,10.9495537666593
"233.11327_1.11",-1.52352092792885,25.7797089413064,-7.01223996992616,2.65664008418801e-09,1.72019383342746e-08,10.8550824942418
"347.15763_6.888",-2.0204008165073,19.1762274005756,-7.01151661532148,2.6641186205285e-09,1.72019383342746e-08,10.8523074726914
"371.18333_8.072",-2.7335105481079,21.645996423832,-7.00702389833519,2.71104024276815e-09,1.7429778041488e-08,10.835072461804
"272.05872_3.46",-1.67077966914235,22.1946876540198,-6.9990611465676,2.79623815642572e-09,1.79007040954091e-08,10.8045278011656
"233.11325_1.11",-1.52134970909903,25.7762158923354,-6.99579924559017,2.83190584993875e-09,1.79936851912844e-08,10.7920161322405
"208.06046_5.029",-1.64283781351823,22.6677997416345,-6.9955376234771,2.83478618500876e-09,1.79936851912844e-08,10.7910126488852
"147.01391_0.8",1.09117664841094,25.185517058612,6.99129048714581,2.8819562407969e-09,1.82159090663028e-08,10.774722664161
"348.94123_0.805",2.73962408259399,20.1266239425544,6.98636278643434,2.93766735445929e-09,1.84900239368908e-08,10.755823362059
"180.10207_7.595",-1.28943672118304,24.1936977945064,-6.97607186125473,3.05750349970751e-09,1.91637667052797e-08,10.7163579007428
"95.06097_0.85",2.06781395956122,22.4602187026921,6.96149180562169,3.23568374739481e-09,2.01522944300007e-08,10.6604520160642
"232.11795_5.926",2.43619329378804,20.3236408481559,6.96097987561856,3.24212480482655e-09,2.01522944300007e-08,10.6584892469714
"204.12317_1.187",2.66715866902149,20.7127235181562,6.9535072401366,3.33761437920214e-09,2.06601088431603e-08,10.6298401380429
"562.19827_1.104",-1.47311804874723,21.3143580422194,-6.94888249039016,3.39811259806733e-09,2.09480356868513e-08,10.6121107793484
"68.98293_0.809",1.09842032386759,26.1106556995215,6.94737926110896,3.41801161238944e-09,2.09843499809811e-08,10.6063482466833
"546.35454_7.886",2.92531017927453,20.5375056706584,6.92643339877456,3.70768825975053e-09,2.26698653596175e-08,10.5260650700701
"191.10269_0.982",-1.17515708558499,24.6292979697561,-6.9109191091282,3.93792149465937e-09,2.3979700808942e-08,10.4666145824698
"91.02463_0.802",1.11194750577431,24.1550194744217,6.88061099275696,4.42964137295649e-09,2.67564628092291e-08,10.3505103077144
"91.02466_0.806",1.11194750577431,24.1550194744217,6.88061099275696,4.42964137295649e-09,2.67564628092291e-08,10.3505103077144
"394.19544_4.69",-3.02152474342419,19.8359915602013,-6.87405501015904,4.54381224085983e-09,2.73358664128836e-08,10.3254020950482
"248.08778_0.99",-1.99783464710257,21.144409111492,-6.83829782309152,5.2201759134134e-09,3.12792940731731e-08,10.1885005156059
"342.13958_0.883",5.03749120799384,22.6500843719004,6.8087181370236,5.85491577899356e-09,3.49428838124795e-08,10.0753059881836
"284.09887_1.226",-2.65031694479658,22.5012957646274,-6.78734536181906,6.36090178270992e-09,3.78120272638868e-08,9.99355013170396
"111.00986_0.797",1.56968122788314,21.3278946991306,6.77610624075536,6.64423493776304e-09,3.93401736631187e-08,9.95056923637058
"232.11808_6.157",2.72468044648726,19.6214514909916,6.75888612065719,7.10293728888797e-09,4.1890551412418e-08,9.88473124444432
"396.24943_7.082",-1.49705661241926,20.566210240981,-6.75760433355111,7.13831710100975e-09,4.19341137933828e-08,9.87983132936215
"200.63696_0.796",2.08731141046788,23.1949561877549,6.74200803719681,7.58313821259171e-09,4.43236908279867e-08,9.8202196554046
"133.99888_0.802",1.16490075910672,22.9341519843194,6.7411316181161,7.6089386888073e-09,4.43236908279867e-08,9.8168703108053
"200.97296_0.803",2.04859760387285,23.2150434569973,6.74028809775049,7.63385329347167e-09,4.43236908279867e-08,9.81364674105174
"247.01485_0.802",2.28122555261473,22.7434254566722,6.73866987065266,7.68187781892016e-09,4.44303203580788e-08,9.80746271032927
"444.11703_1.137",2.83537326582912,22.7483489041938,6.7296998047981,7.95359683033759e-09,4.58249540455604e-08,9.77318692192827
"507.26_7.727",-2.65424300885203,22.0520511291768,-6.72742045265387,8.02415526839926e-09,4.60543470960234e-08,9.7644780857554
"359.25838_8.538",-1.93227248689307,25.1359127935002,-6.67747012047703,9.73703917998565e-09,5.56720789756432e-08,9.57372081132327
"116.07098_0.876",2.15875656925543,26.5841662399997,6.66400158920396,1.02582621303045e-08,5.84291888638635e-08,9.52231582010425
"134.06023_6.48",-4.38383662668526,23.6964534015272,-6.64950779210375,1.08502459000297e-08,6.15669255994107e-08,9.46701269933847
"258.10848_1.022",-2.48366224828236,23.8750976780057,-6.64444513893434,1.10649447318243e-08,6.25482536161238e-08,9.44769914493815
"256.0639_2.614",-1.52319389512098,22.7862578385464,-6.60807978967085,1.27366481447729e-08,7.17274395521422e-08,9.30902650867765
"218.98368_0.802",2.20543671866916,25.4263080310322,6.60501062944142,1.28887487201288e-08,7.23121557406474e-08,9.29732755647623
"405.11513_7.27",-1.98039573891148,20.1850581231592,-6.5830585695405,1.40306740350017e-08,7.84251854643006e-08,9.21367323349908
"354.20236_7.285",-2.06544050667752,21.9052378013784,-6.55476256799277,1.56523964469127e-08,8.6941650148319e-08,9.10590182189195
"287.24417_0.96",2.83561918493776,20.1265003008347,6.55446525860839,1.56703908812057e-08,8.6941650148319e-08,9.10476981034964
"232.99927_0.796",2.1797025000452,25.6065334646486,6.54578006401453,1.62052420401285e-08,8.95773157790129e-08,9.07170406281176
"184.02762_1.353",-1.57591930888473,21.847729288387,-6.53457562455407,1.69221597243985e-08,9.31963061292243e-08,9.02905672232563
"297.18536_8.046",-2.36526366762494,22.5347573603938,-6.53279375914219,1.70390466551527e-08,9.3496307287248e-08,9.02227542389584
"303.17045_7.506",-2.00916578147615,24.5228960655781,-6.53049587928156,1.71909703277365e-08,9.39856698939753e-08,9.01353072024926
"334.13975_5.431",2.4520594759968,21.78997841321,6.52895793453315,1.72934035376683e-08,9.42018854524624e-08,9.00767824624448
"591.31833_7.322",-4.19873147739714,27.1868314337274,-6.51246615780482,1.84307451065323e-08,1.00033536846324e-07,8.94493368165621
"216.14557_1.021",-1.10865841607403,19.9941019654934,-6.50776904739536,1.87680889166786e-08,1.0149674078406e-07,8.92706746457409
"161.12854_0.855",2.26257398196058,22.5461015919608,6.49128917502437,2.00010017973814e-08,1.07465460485304e-07,8.86439924401778
"188.09183_1.195",-1.91008338990273,21.1173894386718,-6.49110452995181,2.00152626671561e-08,1.07465460485304e-07,8.86369723078006
"123.59452_0.883",1.996698983353,19.8185022699897,6.45774164750691,2.27653328464805e-08,1.21794530728671e-07,8.73690435656065
"259.06921_0.922",3.45132938485357,22.4270349935013,6.41557735464048,2.67845516230144e-08,1.4278739619671e-07,8.57681302952189
"214.9884_0.803",2.34292161973171,21.7881731477244,6.40758323073059,2.76226208487723e-08,1.46732929189578e-07,8.546480105532
"671.27521_7.383",-1.92770838200973,19.7958160997124,-6.40397848321815,2.80090095075726e-08,1.48259704036551e-07,8.53280431806756
"406.29483_7.545",-2.08333018327133,21.3810477187566,-6.39620113192599,2.88610608855137e-08,1.52231933825703e-07,8.50330281910992
"434.2247_0.915",2.5059411546481,21.479266990602,6.3788304834967,3.08583280912597e-08,1.62195703441077e-07,8.43743352140158
"217.082_1.008",-1.6726891531454,21.367186779421,-6.3776932872337,3.0993775192569e-08,1.6233802530933e-07,8.43312235841778
"198.08713_1.081",3.62833535254493,22.1559556156376,6.33018771669754,3.72126201031404e-08,1.94231724440782e-07,8.25314695155776
"477.23457_7.597",-1.58022605898661,20.067336786776,-6.32647006846285,3.7748658441191e-08,1.96345452586472e-07,8.2390726942641
"231.09747_1.05",-1.11664613946091,24.0928612547814,-6.31766160591883,3.90495622713971e-08,2.01711187181217e-07,8.20573162047617
"231.09758_1.051",-1.11664613946091,24.0928612547814,-6.31766160591883,3.90495622713971e-08,2.01711187181217e-07,8.20573162047617
"371.25838_7.955",-1.8598678350886,24.3492102660971,-6.30076648689108,4.1670743940033e-08,2.14511252309861e-07,8.14180530832541
"69.98368_0.805",1.08372023595047,22.9614695239891,6.28520514877471,4.42393724383557e-08,2.2695404079677e-07,8.08295359603949
"343.19796_1.191",-1.27047338676877,22.7387257822575,-6.27557106911931,4.59078541176485e-08,2.34709779755077e-07,8.0465319100417
"156.07691_0.893",1.57219782592638,28.8400868822006,6.27100715671285,4.67199386954313e-08,2.3804921144815e-07,8.02928168662993
"311.19734_7.821",-1.91845240911991,21.8520927549477,-6.25605842831136,4.94811197378609e-08,2.51263448702765e-07,7.9727966406728
"245.07668_1.038",-1.90778791676409,21.373588822958,-6.24462739578515,5.17014092467691e-08,2.61651050850203e-07,7.92962091667471
"235.01254_1.127",-2.20519846920744,22.0923428113412,-6.21385286245266,5.81829752670555e-08,2.93461605892421e-07,7.81345991732992
"441.20818_1.237",2.14115345302687,21.4505144146262,6.21200766814545,5.85962904109564e-08,2.94554506830915e-07,7.80649866617095
"310.11318_1.179",2.17696586918189,25.2243121922513,6.16978162019087,6.88938263116895e-08,3.45160373962913e-07,7.64730849491184
"222.09723_1.15",1.98593055300686,27.2135701748131,6.16834285669121,6.92746881530174e-08,3.45911609510734e-07,7.64188830849806
"247.09769_0.852",2.56007161096299,19.7161363492185,6.1670515216106,6.96183033576516e-08,3.46472486477615e-07,7.63702374311648
"538.33699_8.189",2.67714121692722,20.7180140336485,6.13735504487175,7.80043961292086e-08,3.86922468217068e-07,7.52521287999546
"114.06658_0.994",3.31101672075013,23.8161260847292,6.13041090879002,8.01057578210005e-08,3.96034406652999e-07,7.49908363413312
"338.08383_1.132",1.66412434515729,21.5731249640014,6.11748310007518,8.41686262395793e-08,4.14751980614769e-07,7.45045582642239
"101.02387_1.818",2.53210284343378,25.3156375112866,6.11239019620258,8.58247735809322e-08,4.21526264997497e-07,7.43130492532721
"313.17992_8.073",-1.70936136951208,25.4352445915946,-6.10230923320388,8.91989330801236e-08,4.36666672398775e-07,7.39340745358809
"339.23259_8.229",-2.60583709692633,23.3804115481092,-6.10049150353893,8.98211979790486e-08,4.38280633787019e-07,7.38657547554777
"355.26324_8.499",-1.8587690891176,30.2835798063131,-6.09857202209827,9.04829725588234e-08,4.40076275627005e-07,7.37936153815614
"180.10204_5.093",2.16202605251607,22.1070976347975,6.09758814261029,9.08240555435633e-08,4.4030561554776e-07,7.37566403955756
"133.03475_0.801",1.46762269987542,28.00894736316,6.08567521195136,9.50565846753946e-08,4.59337947883036e-07,7.33090455725707
"343.19782_1.224",-1.27489906189347,22.7261870598656,-6.0738721628679,9.94430020483835e-08,4.78989122406683e-07,7.28657677423572
"213.12342_1.186",2.02628096591639,26.3139346562166,6.07124367582468,1.00446856266607e-07,4.82273688100569e-07,7.27670774585167
"214.99802_1.432",-1.50064884173158,20.6043333660121,-6.06207656413276,1.04027222952002e-07,4.97868306652075e-07,7.24229590694553
"416.13981_1.122",-1.26043121724259,21.0127435072867,-6.05451387931902,1.07076048633219e-07,5.10827773415803e-07,7.21391551320325
"275.00744_1.816",2.92253081883439,21.1218863202933,6.04494873728788,1.11059397991027e-07,5.28149137112885e-07,7.17803185738753
"408.31105_7.703",-1.90166940115405,20.4345261516967,-6.02285850640547,1.20829309409117e-07,5.72792105996386e-07,7.09520920807117
"319.16578_7.737",-3.01806636223037,24.6648134876347,-6.00447468242339,1.29606346737691e-07,6.12461537580635e-07,7.02633571734774
"276.15539_1.019",2.05317033810465,24.8265576259987,5.99707523010177,1.33314974241228e-07,6.28005759161509e-07,6.99862798453976
"93.04534_0.892",1.6594150335218,22.6205188461341,5.98563375965224,1.39257634564948e-07,6.53943374853582e-07,6.95580029879897
"258.07983_3.147",-1.66066987112905,23.1419972414988,-5.92896103153857,1.72794471575215e-07,8.08894120061473e-07,6.74394906182168
"199.00815_1.525",2.59885701866248,22.2936071589364,5.92604021525494,1.74724871074151e-07,8.15382731679374e-07,6.73304375027388
"555.31168_8.071",2.3817904035379,21.9049258536758,5.91674630059155,1.8101064280746e-07,8.42092990452095e-07,6.69835223508146
"241.19509_8.486",-1.85906682090496,21.6102513175631,-5.89528758498629,1.96392777977869e-07,9.108247102503e-07,6.61830419410472
"536.32208_8.159",2.23444615651047,20.7372690184203,5.87855674945416,2.09278344021796e-07,9.64612182598923e-07,6.55594286677988
"338.08384_1.142",1.64396561699081,21.5778248666939,5.86796923192177,2.17861629150531e-07,1.00109423456287e-06,6.51650270477096
"593.33315_7.375",-5.19676600235578,25.1686546509778,-5.85441898993947,2.29357216594964e-07,1.05069452739834e-06,6.46605221014679
"121.02865_1.254",1.69123585139969,21.7269018025372,5.84084208712549,2.41477690550465e-07,1.10284628184328e-06,6.41553232946453
"429.29946_8.338",-1.78818470201409,21.9666326596097,-5.82090794851351,2.60431431019024e-07,1.18236175946918e-06,6.34141190804983
"329.21136_7.585",-1.70417341170207,21.0527968625126,-5.82087203261559,2.60466876251554e-07,1.18236175946918e-06,6.34127842258069
"192.03255_1.395",1.69483938546734,21.3695101591538,5.81054206234513,2.70862278360816e-07,1.22583593046677e-06,6.30289485964199
"213.1234_1.728",2.41747826268717,24.1243934889872,5.80136075445556,2.8044590670031e-07,1.25780828813492e-06,6.26879445185483
"301.1502_1.034",-1.4143807058262,21.0423002685311,-5.793306536927,2.89128980414602e-07,1.2928812318241e-06,6.23889189976632
"391.24835_8.022",-2.34170813691984,22.1323311380131,-5.78897587311445,2.93907251182662e-07,1.31033649485604e-06,6.22281817842435
"189.15981_1.01",1.33068181890271,24.6909596366005,5.76477082866568,3.22089319717427e-07,1.43172047755699e-06,6.13303770326671
"345.27976_8.523",-1.49497168001354,23.2804905115005,-5.74183772274967,3.51251392716809e-07,1.55672954523604e-06,6.04806877569239
"132.0657_1.109",2.39929986836502,20.715972369122,5.73748409648029,3.57075548233414e-07,1.57787366151521e-06,6.03194868253895
"83.06111_0.875",1.49309725811899,23.0343930713417,5.72232721158668,3.78107279172511e-07,1.66589618882477e-06,5.97585378455463
"291.15486_0.995",-1.1298424703513,21.0846187752524,-5.71093668713633,3.94715076398457e-07,1.73396828282958e-06,5.93372502027906
"255.08629_0.853",2.76761488496008,19.9355536302461,5.70940643854384,3.97000524531835e-07,1.73890873025932e-06,5.92806705197206
"509.17442_0.916",2.33864271300463,19.0906845935998,5.68132792784138,4.4133737273999e-07,1.92747342380322e-06,5.82432457291134
"112.00665_0.799",1.18238921932051,21.7439085992272,5.67665260857815,4.49181144010477e-07,1.95602719106888e-06,5.80706455723625
"146.06016_7.255",1.2704021943263,23.8720227373746,5.6745961327538,4.52674793434677e-07,1.96552707410187e-06,5.79947388193594
"262.13983_1.006",2.194889790755,22.3956466844473,5.6656761275359,4.68142221461189e-07,2.02681227673081e-06,5.76655824625034
"251.17949_8.062",-1.83991816543981,20.775143852504,-5.66340582897917,4.72161670761139e-07,2.03832329337229e-06,5.75818299776513
"256.06954_1",-1.35720140303387,20.2032739673084,-5.65423066097173,4.88756385242846e-07,2.10389961233846e-06,5.72434513531551
"274.07446_3.768",-1.88556723543007,22.0171786037612,-5.64721165096569,5.01839460288168e-07,2.15402725361512e-06,5.69846980582449
"267.17431_8.062",-2.23842025889425,22.8192829020561,-5.62412612984633,5.47359881971251e-07,2.34270029483695e-06,5.61343162413933
"375.10439_6.862",-1.99796227248235,21.6668704512853,-5.60774426024693,5.82114342697689e-07,2.48435124034512e-06,5.55314895777631
"571.30912_4.091",-1.97189736987326,19.2285423445696,-5.59541801267353,6.09694231090073e-07,2.59466465390037e-06,5.50782458218763
"375.1046_7.065",-1.92585850819313,22.2227475490604,-5.59449252611963,6.11816358990345e-07,2.59631984636696e-06,5.5044227058363
"98.0606_1.167",1.37604882945549,24.4636449342975,5.58488695204249,6.34277371173343e-07,2.68403249157533e-06,5.46912472582533
"150.07618_0.985",1.0455203775236,18.9427297548861,5.56748421236364,6.77064936483481e-07,2.85702330944297e-06,5.40522052164014
"363.25273_8.313",-2.53504156443864,23.3431873698644,-5.56130826854464,6.92925066855159e-07,2.9157352532276e-06,5.3825564390114
"241.0311_1.011",1.40793347157781,25.9339002862148,5.55676576554454,7.0482413363453e-07,2.9574973450547e-06,5.36589151800716
"261.00546_0.799",1.61532231134148,22.3120919854129,5.53680106399608,7.5955960903997e-07,3.17826897860859e-06,5.29269694650149
"255.1452_3.028",2.159052837422,20.6683958269505,5.52886269109755,7.82471693663295e-07,3.26502116185965e-06,5.26361573750855
"282.06418_1.132",2.22836604703468,24.01964052737,5.50665720390728,8.50249338317422e-07,3.5379819688875e-06,5.18233737408786
"387.2891_8.534",-1.64345931648509,23.8767463510374,-5.50336412213466,8.60782437400916e-07,3.57188944938109e-06,5.17029243057607
"385.21316_7.595",-3.50791800568209,20.9487317740431,-5.50068846504624,8.69435438572817e-07,3.59690926781851e-06,5.16050746962307
"465.16952_1.258",2.22550918124151,22.142003048499,5.50001889903255,8.71614195072176e-07,3.59690926781851e-06,5.15805907890344
"419.18862_1.048",-1.85451238002352,21.2624683448113,-5.48293236966421,9.29073956332457e-07,3.81302133311238e-06,5.09561075098515
"136.07587_6.968",-1.22060198042835,22.9352790864355,-5.47186490451018,9.68271196616882e-07,3.96303347686363e-06,5.05519382449427
"118.06546_7.739",-2.35258199181844,21.8750958585347,-5.45680457447613,1.02424265635881e-06,4.18069618317575e-06,5.00023723469607
"217.04953_0.868",1.96295988739072,19.4606194997667,5.45598724548127,1.02736993885167e-06,4.18206567499944e-06,4.99725610777138
"121.06512_1.461",2.69180667162056,25.0100457792071,5.45516015437845,1.03054416431726e-06,4.1836183147622e-06,4.99423952019885
"286.95804_0.801",1.91527453113769,19.8255890437932,5.44172754018569,1.0834717177197e-06,4.38659630579489e-06,4.94526833290659
"286.95825_0.806",1.87061481513251,19.8969762932735,5.44069311769819,1.08765705292984e-06,4.39167187409408e-06,4.94149875944504
"245.01349_1.815",2.06537912674964,21.5751236285568,5.43731073474895,1.1014540343373e-06,4.43542511676686e-06,4.9291745217198
"268.10378_1.236",-1.39235688946668,21.3679146200931,-5.42681640725522,1.14536936509462e-06,4.59990163247116e-06,4.8909526187357
"258.07961_3.783",-1.52579282072438,21.6607371225308,-5.41892189435299,1.17953947060926e-06,4.72446558014082e-06,4.86221546052801
"269.19004_7.633",-1.6812968621849,20.6097014451754,-5.41709776624141,1.18757681408571e-06,4.7439735133344e-06,4.85557731460167
"217.04961_0.876",1.87690174009089,19.5441031045009,5.41457347800411,1.19878831795027e-06,4.77602367098271e-06,4.84639243621714
"329.19458_8.359",-1.85185398616329,22.9900265442828,-5.40982511215036,1.22016156225125e-06,4.84828122082857e-06,4.82911882575987
"294.11819_1.56",-2.21864096376606,22.8249305173137,-5.40171776503704,1.25752615623931e-06,4.98352958213354e-06,4.79963741441367
"292.10261_1.517",2.13248696292275,23.7973589267722,5.39305311035379,1.29870694615983e-06,5.13314777136524e-06,4.7681455338354
"216.09791_1.001",-1.4213215671369,21.5847280460781,-5.37936371102957,1.3664944782608e-06,5.38686507482809e-06,4.71842525590624
"100.02498_0.801",1.11371088826247,21.7578788468775,5.36908857343511,1.41965593746992e-06,5.58174434207333e-06,4.68113333752514
"419.18743_1.045",-1.47751574427463,21.4321134246874,-5.34334621502389,1.56195896977321e-06,6.12516894429389e-06,4.58781094415867
"120.08112_6.808",1.33366339668381,23.1463610721229,5.33814298829743,1.59238563799102e-06,6.22818194702492e-06,4.568966399888
