"mz_rt_min","tr1_vs_ctrl","tr2_vs_ctrl","tr2_tr1_vs_ctrl","tr2_vs_tr1","AveExpr","F","P.Value","adj.P.Val"
"395.03908_0.902",0.0801214818590721,-3.03092235375077,-3.38497647760807,-3.11104383560984,20.819080864253,126.276822963993,1.55163629476026e-25,1.90493194341337e-23
"208.09677_6.813",0.0192612857217584,4.31741540174359,3.56481314160732,4.29815411602183,20.6558879369922,125.658233593534,1.75680167141134e-25,2.00275390540892e-23
"345.24265_8.275",-0.0797203056883539,-4.50260187051205,-5.46380553352525,-4.4228815648237,22.9070823433705,124.508749858156,2.21591838592025e-25,2.27609345898128e-23
"259.06407_0.9",-0.1185665651157,-3.58322095662152,-4.1833834869546,-3.46465439150582,20.9706414936328,124.364347803144,2.28179795386594e-25,2.27609345898128e-23
"182.08135_7.413",0.14434649275216,-3.39101570597282,-3.91397750455691,-3.53536219872498,21.4871048272236,122.438787294833,3.38195599519225e-25,3.17505986372167e-23
"305.08456_1.135",-0.0308106862804799,-3.80609362836289,-3.462928579181,-3.77528294208241,22.4158333801727,118.464875163134,7.74952331020941e-25,6.87124400171901e-23
"698.32189_7.77",0.10192259966861,-3.83203375810119,-3.72144630314391,-3.9339563577698,21.7902544807613,113.553861789431,2.23285100160885e-24,1.87559484135144e-22
"472.24536_7.926",0.0875364901036624,-3.25322635149292,-3.40679237745794,-3.34076284159658,20.9527616360631,112.284720373536,2.95378433530142e-24,2.35711989957053e-22
"170.09203_0.933",-0.00430559882858647,4.59601231301183,4.88371753908644,4.60031791184041,21.1638973114015,111.592159347645,3.44495518101535e-24,2.61816593757167e-22
"307.16554_7.16",0.231251002717735,-3.34929301750034,-3.73804495204937,-3.58054402021808,20.7393071673058,111.000516241737,3.93127040515441e-24,2.8519579848302e-22
"446.88789_0.916",0.252250132846617,-3.49666309012757,-3.89634221064194,-3.74891322297418,20.6078833751953,106.441206972169,1.1101165733162e-23,7.703243700055e-22
"424.19273_0.98",-0.0243598185658267,4.02100864921734,5.11158370198547,4.04536846778317,20.2371707107466,105.05218710028,1.53445583201165e-23,1.00173809014377e-21
"325.17792_6.895",0.148045391686405,-2.84627534554806,-3.16823767400995,-2.99432073723446,19.9269345591245,104.956845761571,1.56913861238059e-23,1.00173809014377e-21
"531.01415_0.904",0.105993822252672,-3.06313384895547,-3.46859677601402,-3.16912767120814,20.5597937284279,104.393699066759,1.79121652557946e-23,1.09953137493263e-21
"698.32208_7.774",0.0324546676378193,-3.76106448639239,-3.64653455124949,-3.7935191540302,21.8112821839648,104.07683826588,1.93022622975393e-23,1.14097817136566e-21
"221.03315_3.733",-0.0166410808222278,3.60584693088801,3.13950788339651,3.62248801171024,21.3267821837676,103.492002982848,2.21686245428401e-23,1.26361159894188e-21
"470.22874_8.124",0.0350872154550565,-2.7276006599844,-3.1542006341504,-2.76268787543946,21.333137628285,102.289077188879,2.95338161948769e-23,1.62537829817322e-21
"196.09462_6.26",0.154539219289421,4.48755682857556,3.77465344992917,4.33301760928614,20.8801042488202,99.0223563500372,6.53014638412707e-23,3.4740378763556e-21
"611.3441_8.127",0.0218467211548932,-3.09884977665723,-3.94362612630795,-3.12069649781212,22.6064855606035,97.7232518444582,9.00742203120836e-23,4.63736953606727e-21
"362.92629_0.907",0.228936705004236,-3.70445054392054,-4.17419393330532,-3.93338724892477,20.6140775193954,96.8512586948883,1.1200132362651e-22,5.58606601587219e-21
"378.90026_0.918",0.247997715116984,-3.7043300653244,-3.98966598688509,-3.95232778044138,20.5142388579142,92.2393226096262,3.64524393501712e-22,1.76297252129919e-20
"158.96416_0.907",0.204663261066473,-4.43301415140302,-4.48468630426625,-4.6376774124695,21.7748452288113,91.2814505452972,4.6860740617037e-22,2.1996982948468e-20
"280.0486_1.408",0.0236058848988008,-2.6901312768953,-2.01470240507946,-2.7137371617941,22.4881365824195,91.0695033889449,4.95532976354661e-22,2.25963037217725e-20
"428.72435_5.717",0.342056304339596,-3.30333014105978,-3.42173954872101,-3.64538644539937,20.7106445137504,88.5370091275457,9.74148432245233e-22,4.23078244402748e-20
"345.24266_8.538",-0.011987840429195,-2.85319736244258,-3.1650495939498,-2.84120952201339,22.5817569795025,88.5117318807389,9.80820491409878e-22,4.23078244402748e-20
"430.914_0.909",0.279535696849452,-3.67782768327454,-4.21306208779607,-3.95736338012399,20.6064849510567,86.1408067712221,1.87393985859507e-21,7.87054740609928e-20
"613.29801_7.312",-0.0426848616098738,-4.37515481413359,-4.80591057869994,-4.33246995252372,21.5349118950882,85.4888620462008,2.24476364256556e-21,9.18626352188366e-20
"410.17707_0.977",-0.110759785839077,3.95541037705225,5.04652078377662,4.06617016289133,20.1259186204109,83.8315669271047,3.57034553147575e-21,1.42456786705883e-19
"595.34663_7.365",0.131653217065953,-5.23930754398902,-5.96267702049952,-5.37096076105497,22.1297787498132,83.36491198456,4.07417429857256e-21,1.585946873298e-19
"226.95153_0.908",0.202844062068316,-4.25037914005574,-4.55058885264799,-4.45322320212406,23.3986266428956,82.7977128791129,4.78707734826869e-21,1.8190893923421e-19
"171.05313_0.921",-0.33878646308236,3.94248630247025,3.06659579429508,4.28127276555261,20.5399750618606,81.643303473546,6.6650616865044e-21,2.47382289573512e-19
"206.08129_6.959",0.16438957621903,4.27513692884528,3.78003039931605,4.11074735262625,21.2856808155641,78.8122290733551,1.52519103546473e-20,5.53228384682208e-19
"160.09695_1.13",-0.106943259658142,-3.74780569839927,-3.67228854468191,-3.64086243874113,22.1134069880846,77.6013024938748,2.18905244236049e-20,7.76383932890519e-19
"323.16073_6.972",0.0214520698524262,-4.12348665774402,-4.68459424513657,-4.14493872759645,22.6151020737716,76.3078444387132,3.23629939297534e-20,1.12285518069318e-18
"609.32851_8.082",-0.1283087973948,-3.42286128955014,-4.48937184602653,-3.29455249215534,23.69283451948,75.1101670374276,4.6699614755211e-20,1.58579968402802e-18
"208.61069_0.981",-0.266169898343975,2.9195243033627,3.6161001345542,3.18569420170667,20.5094340418872,71.791596065427,1.32224278638063e-19,4.39645726471558e-18
"182.0813_6.966",0.0708747112610452,-2.82243677454663,-3.65320855712043,-2.89331148580767,22.6717244778396,71.6490810045578,1.38384084694837e-19,4.50736733006039e-18
"116.07099_0.876",-0.138006300449742,3.17647878934624,2.17065235336688,3.31448508979598,26.5953345702841,70.5386261045118,1.97801900095872e-19,6.24483029166196e-18
"180.08672_0.886",-0.2316103980281,3.07048594382864,3.09819902100766,3.30209634185674,20.7907524373831,70.5114014070371,1.9955284766589e-19,6.24483029166196e-18
"477.10002_1.565",0.0388041251417705,-2.07493429997526,-2.2009575007807,-2.11373842511703,18.8036607410645,69.804409475135,2.51106333915043e-19,7.70703286400785e-18
"175.59484_0.983",-0.303780639753013,3.63126682064504,4.55007611770983,3.93504746039805,22.1552508060415,67.7503075138262,4.94692355923204e-19,1.48967735859138e-17
"160.09705_4.113",0.105420780607699,2.49264145535705,2.71344204046165,2.38722067474935,20.4546034531039,67.2351885055626,5.87845979449139e-19,1.7374114503719e-17
"70.06594_0.877",-0.14805445438118,3.03282347495888,2.10761167375971,3.18087792934006,24.158199428266,67.0385362854844,6.28036582554314e-19,1.82244797410306e-17
"251.02271_6.622",-0.130555741948807,3.40915731963463,3.03092335113109,3.53971306158344,20.4022213482834,66.8336042890325,6.7295293839407e-19,1.9179158744231e-17
